proteinID,LFQ.intensity.T1,LFQ.intensity.T2,LFQ.intensity.T3,LFQ.intensity.U1,LFQ.intensity.U2,LFQ.intensity.U3,impute_LFQ.intensity.T1,impute_LFQ.intensity.T2,impute_LFQ.intensity.T3,impute_LFQ.intensity.U1,impute_LFQ.intensity.U2,impute_LFQ.intensity.U3,pvalue,log1P,log2fc,t.value,p.adjust,Cys,geneName
O88712,25.86346432786227,25.83453450999829,25.95874474245419,25.97871429896761,26.006074005687804,25.97235143513025,25.86346432786227,25.83453450999829,25.95874474245419,25.97871429896761,26.006074005687804,25.97235143513025,0.06180993744722672,1.2089416959218133,-0.10013205315697249,-2.5725806273761234,0.06180993744722672,8,Ctbp1
O88738,23.06281231852882,23.183408828078893,23.098155483394624,23.15344565040121,23.30605167364564,23.189484360648393,23.06281231852882,23.183408828078893,23.098155483394624,23.15344565040121,23.30605167364564,23.189484360648393,0.15669189594809768,0.8049534645144061,-0.10153501823096889,-1.7407976289227283,0.15669189594809768,114,Birc6
O88746,23.00985389776223,23.006450728706877,22.734444190245515,22.84458241493991,22.811235131404203,NA,23.00985389776223,23.006450728706877,22.734444190245515,22.84458241493991,22.811235131404203,19.715132202108666,0.3402952878876089,0.4681440645938121,1.1265996894206154,1.0815627348064183,0.3402952878876089,4,Tom1
O88796,23.2765390568774,23.07481503332434,23.1714400989001,23.273269733251563,23.146610313907306,23.41144581799523,23.2765390568774,23.07481503332434,23.1714400989001,23.273269733251563,23.146610313907306,23.41144581799523,0.34496600605068994,0.4622236994542415,-0.10284389201741817,-1.0698087565689878,0.34496600605068994,7,Rpp30
O88844,24.47772220414993,24.541973354223234,24.589208574531998,24.537003639100394,24.56412762144213,24.431031812507808,24.47772220414993,24.541973354223234,24.589208574531998,24.537003639100394,24.56412762144213,24.431031812507808,0.6478768625654419,0.18850752960796965,0.025580353284944124,0.49295987146486064,0.6478768625654419,7,Idh1
O88848,23.182605912666023,23.03104893850518,22.848350918067933,23.188005617340767,23.319344667577617,23.280225914699024,23.182605912666023,23.03104893850518,22.848350918067933,23.188005617340767,23.319344667577617,23.280225914699024,0.08099909669046325,1.0915198243872113,-0.24185681012609095,-2.321547309248475,0.08099909669046325,3,Arl6
O88874,23.540850749240743,23.156658368191813,23.17499393121944,23.66144758145011,23.61806909650739,23.567555073069798,23.540850749240743,23.156658368191813,23.17499393121944,23.66144758145011,23.61806909650739,23.567555073069798,0.0641587548698596,1.1927440730031384,-0.32485623412510023,-2.537387224594135,0.0641587548698596,7,Ccnk
O88895,22.249711842920632,21.95041635475215,21.809352075746993,22.716658724318933,22.297848813649235,NA,22.249711842920632,21.95041635475215,21.809352075746993,22.716658724318933,22.297848813649235,18.523104498740334,0.571840628297312,0.24272499200267852,0.823956078903759,0.6149631225911221,0.571840628297312,12,Hdac3
O88910,20.982871058024806,20.46503224604458,20.705902327495217,21.014884071659843,NA,20.79962312822038,20.982871058024806,20.46503224604458,20.705902327495217,21.014884071659843,20.03005089210245,20.79962312822038,0.7731907716288793,0.11171333810775283,0.10308251319397854,0.30837283162804574,0.7731907716288793,6,Mpp3
O88935,21.95549808648818,21.997795562875957,22.040728508285284,21.915683930637254,21.90021232528889,22.16928523702348,21.95549808648818,21.997795562875957,22.040728508285284,21.915683930637254,21.90021232528889,22.16928523702348,0.9756187919499267,0.010719843084057592,0.0029468882332679414,0.03251543730160897,0.9756187919499267,3,Syn1
O88952,24.06620024077182,24.02165981165812,24.136648235074013,24.36131842012439,24.019879805212835,24.37205573544841,24.06620024077182,24.02165981165812,24.136648235074013,24.36131842012439,24.019879805212835,24.37205573544841,0.21704956355166022,0.6634410831139068,-0.1762485577605588,-1.463965812796945,0.21704956355166022,2,Lin7c
O88974,22.19703547119769,22.304576368671924,22.047933326015958,21.992100229752502,22.069629390323506,22.046202118393115,22.19703547119769,22.304576368671924,22.047933326015958,21.992100229752502,22.069629390323506,22.046202118393115,0.13169359101482747,0.8804353598493166,0.14720447580548424,1.8903744941163576,0.13169359101482747,35,Setdb1
O88986,22.412945017477465,22.51938958145537,NA,22.948653115014775,22.355361851208205,22.69985877609013,22.412945017477465,22.51938958145537,19.476750155862938,22.948653115014775,22.355361851208205,22.69985877609013,0.30181067514408005,0.5202654031483173,-1.1982629958391122,-1.1844333330103902,0.30181067514408005,10,Gcat
O89001,21.740983013560072,21.37602361543811,21.621896261929123,22.19014779350847,22.043701519713743,22.06903930417785,21.740983013560072,21.37602361543811,21.621896261929123,22.19014779350847,22.043701519713743,22.06903930417785,0.01105501775097023,1.9564405557408773,-0.5213285754909194,-4.472309468437615,0.01105501775097023,18,Cpd
O89017,24.598949815149965,24.562789287269055,24.530052882597598,25.647983367811463,25.70503749722937,25.56107090881615,24.598949815149965,24.562789287269055,24.530052882597598,25.647983367811463,25.70503749722937,25.56107090881615,2.0540494173091198e-5,4.68738911214746,-1.0740999296134532,-23.17620452963781,2.0540494173091198e-5,7,Lgmn
O89050,22.0533134247126,22.12012774490554,21.69761241233687,21.990508423880406,22.0879004606009,22.15115531389749,22.0533134247126,22.12012774490554,21.69761241233687,21.990508423880406,22.0879004606009,22.15115531389749,0.43902784551487917,0.3575079335848874,-0.11950353880792974,-0.8584767641920237,0.43902784551487917,21,Mkln1
O89053,22.530838748538958,22.511014249329993,22.715067131428412,22.874008005651344,22.748536837872134,22.86536779110647,22.530838748538958,22.511014249329993,22.715067131428412,22.874008005651344,22.748536837872134,22.86536779110647,0.03341733362647642,1.47602820547509,-0.24366416844419447,-3.1836821463068445,0.03341733362647642,12,Coro1a
O89079,25.78319269667107,25.861572547636257,25.896706381787354,25.55385471615198,25.804274226760697,25.537892344724412,25.78319269667107,25.861572547636257,25.896706381787354,25.55385471615198,25.804274226760697,25.537892344724412,0.08072582598560248,1.0929875025925713,0.21515011281919882,2.3246292514372255,0.08072582598560248,4,Cope
O89086,29.17257450131576,29.049705037393025,29.132785831360703,29.17849913984128,29.187470519840126,29.238541626465,29.17257450131576,29.049705037393025,29.132785831360703,29.17849913984128,29.187470519840126,29.238541626465,0.11082649266881102,0.9553564106854077,-0.08314863869230393,-2.0409292494629607,0.11082649266881102,0,Rbm3
O89112,23.24017699874576,23.358370040937555,23.400282205200238,23.25392940781551,23.198025313460114,23.142596342585616,23.24017699874576,23.358370040937555,23.400282205200238,23.25392940781551,23.198025313460114,23.142596342585616,0.07981179219596762,1.0979329368787878,0.13475939367410206,2.3350238414941806,0.07981179219596762,13,Lancl1
P00375,25.11390332652192,25.153600271808664,25.12008818378835,25.28795891281225,25.182605912666023,25.061181307454643,25.11390332652192,25.153600271808664,25.12008818378835,25.28795891281225,25.182605912666023,25.061181307454643,0.5109459074183373,0.29162507511618735,-0.048051450271326956,-0.7207337739761238,0.5109459074183373,1,Dhfr
P00405,23.884181700667295,23.909306418566988,23.767189524543735,24.311397437474763,23.992653489925484,NA,23.884181700667295,23.909306418566988,23.767189524543735,24.311397437474763,23.992653489925484,19.63964924297853,0.46866428168416263,0.32913814410849546,1.2056591577997473,0.7997350172269884,0.46866428168416263,3,Mtco2
P00493,27.36059863352156,27.319499721050914,27.559175407453825,27.28197741326842,27.14072946712615,27.118128551342387,27.36059863352156,27.319499721050914,27.559175407453825,27.28197741326842,27.14072946712615,27.118128551342387,0.06093088830224229,1.2151624903155451,0.23281277676311163,2.5861477784002873,0.06093088830224229,4,Hprt1
P01900,22.345731169503885,22.71068117563691,22.32731689750321,22.91471723965425,22.97300431862669,22.810470436446955,22.345731169503885,22.71068117563691,22.32731689750321,22.91471723965425,22.97300431862669,22.810470436446955,0.03049713102519747,1.5157410143755266,-0.4381542506946303,-3.280125944444333,0.03049713102519747,6,H2-D1
P02340,25.059490689278284,25.06504989724508,25.110044202015615,24.25558705685215,24.6570916148532,24.543685121549057,25.059490689278284,25.06504989724508,25.110044202015615,24.25558705685215,24.6570916148532,24.543685121549057,0.007951842678780961,2.099532220715016,0.5927403317615223,4.916054862453457,0.007951842678780961,12,Tp53
P02463,21.390685383790846,21.731733348549202,21.355361851208205,22.80082803251893,22.44990227085268,22.62798533286531,21.390685383790846,21.731733348549202,21.355361851208205,22.80082803251893,22.44990227085268,22.62798533286531,0.0019532387069268993,2.7092446779788415,-1.1336450175628876,-7.218456302629485,0.0019532387069268993,20,Col4a1
P02468,24.97888882732601,24.996149678514747,25.010050318164293,26.055483028326154,25.946950167524935,25.9538475983875,24.97888882732601,24.996149678514747,25.010050318164293,26.055483028326154,25.946950167524935,25.9538475983875,1.0642049141927578e-5,4.972974739959436,-0.9903973234111803,-27.341081532810342,1.0642049141927578e-5,99,Lamc1
P03958,22.757089644529813,22.663772634396352,22.408079873264604,23.102839458154858,22.545076648601125,22.273810393536138,22.757089644529813,22.663772634396352,22.408079873264604,23.102839458154858,22.545076648601125,22.273810393536138,0.9128459069352794,0.0396025274117673,-0.030928116033784647,-0.11653398455422781,0.9128459069352794,5,Ada
P03975,26.42555207457732,26.467434902108355,26.394635131027698,26.600595334833805,26.743681682307482,26.598467151764762,26.42555207457732,26.467434902108355,26.394635131027698,26.600595334833805,26.743681682307482,26.598467151764762,0.01413299274965775,1.8497658638387104,-0.21837402039755816,-4.161064308398994,0.01413299274965775,9,Iap
P04184,21.715988793941957,20.96388103927312,21.398952400081903,23.22208144318986,23.21778438670327,23.22352568575398,21.715988793941957,20.96388103927312,21.398952400081903,23.22208144318986,23.21778438670327,23.22352568575398,0.0010324958666912704,2.9861116782447006,-1.8615230941167127,-8.538663808315334,0.0010324958666912704,8,Tk1
P04223,23.747758652051424,23.842684875702393,23.756132781414003,24.158539427302454,24.07136546593952,24.054572523378994,23.747758652051424,23.842684875702393,23.756132781414003,24.158539427302454,24.07136546593952,24.054572523378994,0.0021192581824025377,2.6738161313673454,-0.3126337024843835,-7.063397678520587,0.0021192581824025377,7,H2-K1
P05063,23.46675061494507,23.563487703471605,23.55905867983202,23.726192376729827,23.701234535265105,23.540377811999697,23.46675061494507,23.563487703471605,23.55905867983202,23.726192376729827,23.701234535265105,23.540377811999697,0.12942970321556552,0.8879660446698058,-0.12616924191530998,-1.9054043509458383,0.12942970321556552,7,Aldoc
P05064,29.466318880514827,29.481449477893857,29.545652619170735,29.46750486773174,29.381728191680445,29.431055730725046,29.466318880514827,29.481449477893857,29.545652619170735,29.46750486773174,29.381728191680445,29.431055730725046,0.11055162823124257,0.9564348566435081,0.07104406248073047,2.0431142057198755,0.11055162823124257,8,Aldoa
P05132,25.016950732755003,25.13343763333774,25.040720148494696,25.208772265138393,25.13010201150892,25.09055182048456,25.016950732755003,25.13343763333774,25.040720148494696,25.208772265138393,25.13010201150892,25.09055182048456,0.18519723057059026,0.7323655120218142,-0.07943919418147871,-1.5984029772740576,0.18519723057059026,2,Prkaca
P05201,26.453263222790564,26.456588165272073,26.5138686458865,25.53676655844732,25.486464344743187,25.582907335430104,26.453263222790564,26.456588165272073,26.5138686458865,25.53676655844732,25.486464344743187,25.582907335430104,1.033087845115e-5,4.985862748154479,0.9391939317761775,27.54558139335247,1.033087845115e-5,5,Got1
P05202,28.511714053747554,28.515967407197415,28.42237934279574,28.594201344278083,28.58183050978295,28.639755805344883,28.511714053747554,28.515967407197415,28.42237934279574,28.594201344278083,28.58183050978295,28.639755805344883,0.025809601811656882,1.588218695662801,-0.12190895188840045,-3.460346865431131,0.025809601811656882,7,Got2
P05213,30.074058592175376,29.938315401764758,29.981417118774736,30.175694512607905,29.8597315936804,29.946844224151366,30.074058592175376,29.938315401764758,29.981417118774736,30.175694512607905,29.8597315936804,29.946844224151366,0.971875100250816,0.012389544494741566,0.003840260758398273,0.03751085814658204,0.971875100250816,12,Tuba1b
P06151,30.509186219432163,30.596726803765005,30.582081841000345,30.636941766630535,30.591564461754153,30.526079797017587,30.509186219432163,30.596726803765005,30.582081841000345,30.636941766630535,30.591564461754153,30.526079797017587,0.6255228797885202,0.20375680046428782,-0.022197053734920758,-0.5278589870281576,0.6255228797885202,6,Ldha
P06745,27.788492029717325,27.703586160013387,27.749319719663212,27.745734427932074,27.74663158651704,27.671349179097433,27.788492029717325,27.703586160013387,27.749319719663212,27.745734427932074,27.74663158651704,27.671349179097433,0.5003450254308702,0.3007304137339956,0.02589423861579121,0.7400628789059627,0.5003450254308702,4,Gpi
P06801,25.275296165425907,25.332004031132662,25.32264886608096,25.190916390950484,25.182984702029632,25.169170526507454,25.275296165425907,25.332004031132662,25.32264886608096,25.190916390950484,25.182984702029632,25.169170526507454,0.0023029466491959125,2.6377161229251302,0.1289591477173211,6.9084127826212285,0.0023029466491959125,11,Me1
P06802,21.081608262098328,NA,21.820691617046688,21.522434026903568,21.46757172060178,21.621717439451636,21.081608262098328,18.701327399341437,21.820691617046688,21.522434026903568,21.46757172060178,21.621717439451636,0.34720706452187294,0.4594114469412433,-1.0026986361568433,-1.0642197239794506,0.34720706452187294,36,Enpp1
P06837,24.021066720163276,24.050841735055048,23.726400287818368,24.172035556722772,NA,23.643614017877866,24.021066720163276,24.050841735055048,23.726400287818368,24.172035556722772,19.582086091919663,23.643614017877866,0.37001833070253554,0.43177676045796354,1.4668576921721304,1.009084796645891,0.37001833070253554,2,Gap43
P07356,27.020621741480607,27.149962280400963,27.07500280610903,26.682576957733808,26.817020914408438,26.846252674652565,27.020621741480607,27.149962280400963,27.07500280610903,26.682576957733808,26.817020914408438,26.846252674652565,0.008811109583997055,2.0549693973922807,0.29991209373192973,4.774476912257108,0.008811109583997055,5,Anxa2
P07607,24.677612552322515,24.692747445322944,24.40561516864348,24.976618310162163,24.896614004963833,24.9894520182238,24.677612552322515,24.692747445322944,24.40561516864348,24.976618310162163,24.896614004963833,24.9894520182238,0.020701688247925284,1.6839942358541606,-0.36223638902028554,-3.7073628175381415,0.020701688247925284,5,Tyms
P07742,25.79530883374043,25.65157335627898,25.728685334437145,26.29836286106581,26.24290819527939,26.250716799779052,25.79530883374043,25.65157335627898,25.728685334437145,26.29836286106581,26.24290819527939,26.250716799779052,2.7884720960271554e-4,3.554633697093906,-0.5388067772225682,-11.973290669936022,2.7884720960271554e-4,15,Rrm1
